lead_id,email,phone,signup_ts,source_platform,campaign_id,ad_id,opted_into,intent_category,geo_state,device,days_since_signup,total_opens,has_opened,days_since_last_open
L00667,user667@example.com,+15550000667,2025-07-01,taboola,camp_taboola_8,ad_6856,supplement_trial,health,NY,desktop,363,2,1,162
L00668,user668@example.com,+15550000668,2025-08-29,taboola,camp_taboola_3,ad_7583,weight_loss_guide,health,NY,tablet,304,0,0,304
L00669,user669@example.com,+15550000669,2025-07-30,meta,camp_meta_6,ad_7682,solar_savings_quote,home_services,CA,desktop,334,6,1,194
L00670,user670@example.com,+15550000670,2025-07-15,meta,camp_meta_1,ad_2604,weekly_cash_draw,sweepstakes,PA,desktop,349,2,1,180
L00671,user671@example.com,+15550000671,2026-03-09,tiktok,camp_tiktok_6,ad_9476,supplement_trial,health,PA,tablet,112,2,1,75
L00672,user672@example.com,+15550000672,2025-07-03,meta,camp_meta_5,ad_1661,weight_loss_guide,health,NC,tablet,361,1,1,178
L00673,user673@example.com,+15550000673,2026-02-27,google_search,camp_google_search_3,ad_4417,win_iphone_giveaway,sweepstakes,OH,tablet,122,3,1,122
L00674,user674@example.com,+15550000674,2026-02-23,tiktok,camp_tiktok_8,ad_1322,health_ins_compare,insurance,OH,tablet,126,2,1,40
L00675,user675@example.com,+15550000675,2026-05-29,tiktok,camp_tiktok_2,ad_5799,life_insurance_quote,insurance,CA,tablet,31,1,1,31
L00676,user676@example.com,+15550000676,2025-07-28,meta,camp_meta_2,ad_4641,500_giftcard_sweeps,sweepstakes,NY,mobile,336,3,1,137
L00677,user677@example.com,+15550000677,2025-10-19,tiktok,camp_tiktok_1,ad_6528,500_giftcard_sweeps,sweepstakes,IL,tablet,253,2,1,146
L00678,user678@example.com,+15550000678,2026-03-13,google_search,camp_google_search_8,ad_4732,supplement_trial,health,PA,desktop,108,3,1,84
L00679,user679@example.com,+15550000679,2025-11-04,taboola,camp_taboola_7,ad_4738,win_iphone_giveaway,sweepstakes,NC,mobile,237,3,1,93
L00680,user680@example.com,+15550000680,2026-05-09,taboola,camp_taboola_2,ad_5410,personal_loan_calc,finance,AZ,tablet,51,5,1,51
L00681,user681@example.com,+15550000681,2025-11-23,tiktok,camp_tiktok_2,ad_6276,debt_relief_guide,finance,IL,mobile,218,2,1,73
L00682,user682@example.com,+15550000682,2025-10-18,tiktok,camp_tiktok_7,ad_6955,health_ins_compare,insurance,TX,mobile,254,1,1,69
L00683,user683@example.com,+15550000683,2026-01-14,taboola,camp_taboola_4,ad_6552,debt_relief_guide,finance,OH,mobile,166,3,1,55
L00684,user684@example.com,+15550000684,2026-03-03,tiktok,camp_tiktok_5,ad_7135,auto_insurance_quiz,insurance,FL,mobile,118,0,0,118
L00685,user685@example.com,+15550000685,2026-05-16,google_search,camp_google_search_7,ad_3038,win_iphone_giveaway,sweepstakes,GA,tablet,44,2,1,44
L00686,user686@example.com,+15550000686,2025-10-22,tiktok,camp_tiktok_3,ad_1281,solar_savings_quote,home_services,CA,tablet,250,2,1,101
L00687,user687@example.com,+15550000687,2025-07-06,meta,camp_meta_8,ad_9391,weight_loss_guide,health,CA,desktop,358,2,1,135
L00688,user688@example.com,+15550000688,2025-11-06,tiktok,camp_tiktok_7,ad_6921,hvac_tuneup_offer,home_services,NY,desktop,235,2,1,169
L00689,user689@example.com,+15550000689,2025-12-27,google_search,camp_google_search_1,ad_2162,health_ins_compare,insurance,NY,tablet,184,2,1,145
L00690,user690@example.com,+15550000690,2026-03-18,tiktok,camp_tiktok_6,ad_5836,personal_loan_calc,finance,NC,desktop,103,2,1,103
L00691,user691@example.com,+15550000691,2025-12-24,tiktok,camp_tiktok_2,ad_2604,mortgage_refi_quiz,finance,TX,desktop,187,2,1,135
L00692,user692@example.com,+15550000692,2025-11-08,google_search,camp_google_search_6,ad_1372,weight_loss_guide,health,CA,tablet,233,0,0,233
L00693,user693@example.com,+15550000693,2026-06-09,tiktok,camp_tiktok_5,ad_7043,500_giftcard_sweeps,sweepstakes,TX,desktop,20,1,1,20
L00694,user694@example.com,+15550000694,2026-06-07,taboola,camp_taboola_2,ad_1870,win_iphone_giveaway,sweepstakes,OH,desktop,22,2,1,22
L00695,user695@example.com,+15550000695,2025-06-30,google_search,camp_google_search_4,ad_4152,keto_meal_plan,health,AZ,desktop,364,0,0,364
L00696,user696@example.com,+15550000696,2025-09-20,taboola,camp_taboola_6,ad_7712,personal_loan_calc,finance,GA,mobile,282,1,1,175
L00697,user697@example.com,+15550000697,2025-08-28,meta,camp_meta_2,ad_1211,roofing_estimate,home_services,GA,mobile,305,3,1,114
L00698,user698@example.com,+15550000698,2025-11-18,meta,camp_meta_4,ad_4599,solar_savings_quote,home_services,IL,tablet,223,3,1,68
L00699,user699@example.com,+15550000699,2025-10-29,google_search,camp_google_search_2,ad_9829,debt_relief_guide,finance,NC,mobile,243,2,1,124
L00700,user700@example.com,+15550000700,2025-11-16,google_search,camp_google_search_2,ad_4864,weight_loss_guide,health,OH,tablet,225,1,1,124
L00701,user701@example.com,+15550000701,2025-07-25,taboola,camp_taboola_4,ad_8572,mortgage_refi_quiz,finance,IL,desktop,339,3,1,120
L00702,user702@example.com,+15550000702,2026-02-12,tiktok,camp_tiktok_6,ad_1009,roofing_estimate,home_services,TX,tablet,137,2,1,124
L00703,user703@example.com,+15550000703,2026-01-22,tiktok,camp_tiktok_7,ad_7037,win_iphone_giveaway,sweepstakes,CA,desktop,158,3,1,110
L00704,user704@example.com,+15550000704,2026-03-01,google_search,camp_google_search_3,ad_8910,solar_savings_quote,home_services,IL,mobile,120,1,1,72
L00705,user705@example.com,+15550000705,2026-03-15,tiktok,camp_tiktok_3,ad_2571,weight_loss_guide,health,AZ,tablet,106,2,1,43
L00706,user706@example.com,+15550000706,2025-08-16,tiktok,camp_tiktok_7,ad_1168,500_giftcard_sweeps,sweepstakes,NC,desktop,317,2,1,97
L00707,user707@example.com,+15550000707,2026-06-28,meta,camp_meta_5,ad_3918,health_ins_compare,insurance,AZ,tablet,1,5,1,1
L00708,user708@example.com,+15550000708,2026-04-15,taboola,camp_taboola_4,ad_4840,weekly_cash_draw,sweepstakes,NC,tablet,75,2,1,75
L00709,user709@example.com,+15550000709,2025-07-31,google_search,camp_google_search_8,ad_5784,life_insurance_quote,insurance,OH,mobile,333,4,1,151
L00710,user710@example.com,+15550000710,2025-12-17,taboola,camp_taboola_4,ad_6380,health_ins_compare,insurance,GA,desktop,194,1,1,113
L00711,user711@example.com,+15550000711,2026-01-15,google_search,camp_google_search_7,ad_3041,health_ins_compare,insurance,CA,desktop,165,2,1,126
L00712,user712@example.com,+15550000712,2025-07-07,tiktok,camp_tiktok_2,ad_6530,personal_loan_calc,finance,AZ,mobile,357,2,1,97
L00713,user713@example.com,+15550000713,2025-11-16,tiktok,camp_tiktok_7,ad_6777,roofing_estimate,home_services,NY,mobile,225,0,0,225
L00714,user714@example.com,+15550000714,2026-04-25,meta,camp_meta_7,ad_2018,supplement_trial,health,OH,tablet,65,0,0,65
L00715,user715@example.com,+15550000715,2026-01-02,tiktok,camp_tiktok_3,ad_6603,weight_loss_guide,health,IL,mobile,178,4,1,49
L00716,user716@example.com,+15550000716,2025-07-03,google_search,camp_google_search_6,ad_6316,win_iphone_giveaway,sweepstakes,CA,desktop,361,2,1,142
L00717,user717@example.com,+15550000717,2025-10-15,meta,camp_meta_7,ad_7719,auto_insurance_quiz,insurance,PA,desktop,257,1,1,173
L00718,user718@example.com,+15550000718,2026-05-15,meta,camp_meta_5,ad_9026,weight_loss_guide,health,NY,desktop,45,2,1,26
L00719,user719@example.com,+15550000719,2025-11-29,tiktok,camp_tiktok_5,ad_9133,weekly_cash_draw,sweepstakes,GA,mobile,212,2,1,157
L00720,user720@example.com,+15550000720,2026-02-09,tiktok,camp_tiktok_6,ad_6255,roofing_estimate,home_services,IL,desktop,140,2,1,79
L00721,user721@example.com,+15550000721,2025-11-07,google_search,camp_google_search_2,ad_5809,solar_savings_quote,home_services,GA,tablet,234,3,1,81
L00722,user722@example.com,+15550000722,2026-04-27,meta,camp_meta_3,ad_8412,personal_loan_calc,finance,TX,mobile,63,2,1,29
L00723,user723@example.com,+15550000723,2025-10-30,tiktok,camp_tiktok_5,ad_6544,solar_savings_quote,home_services,GA,tablet,242,3,1,124
L00724,user724@example.com,+15550000724,2025-07-13,taboola,camp_taboola_6,ad_4614,roofing_estimate,home_services,CA,desktop,351,0,0,351
L00725,user725@example.com,+15550000725,2025-07-01,google_search,camp_google_search_6,ad_7869,solar_savings_quote,home_services,NY,mobile,363,0,0,363
L00726,user726@example.com,+15550000726,2025-07-01,taboola,camp_taboola_2,ad_3479,auto_insurance_quiz,insurance,GA,tablet,363,4,1,186
L00727,user727@example.com,+15550000727,2025-09-29,taboola,camp_taboola_1,ad_6762,personal_loan_calc,finance,IL,tablet,273,5,1,86
L00728,user728@example.com,+15550000728,2025-12-27,tiktok,camp_tiktok_7,ad_4441,health_ins_compare,insurance,FL,tablet,184,4,1,54
L00729,user729@example.com,+15550000729,2026-03-03,google_search,camp_google_search_4,ad_3156,health_ins_compare,insurance,TX,mobile,118,1,1,102
L00730,user730@example.com,+15550000730,2026-02-24,taboola,camp_taboola_7,ad_6546,500_giftcard_sweeps,sweepstakes,NC,desktop,125,3,1,120
L00731,user731@example.com,+15550000731,2026-05-03,tiktok,camp_tiktok_3,ad_3010,hvac_tuneup_offer,home_services,NY,mobile,57,1,1,57
L00732,user732@example.com,+15550000732,2026-02-17,meta,camp_meta_6,ad_4445,weekly_cash_draw,sweepstakes,AZ,tablet,132,0,0,132
L00733,user733@example.com,+15550000733,2026-01-11,taboola,camp_taboola_7,ad_9987,solar_savings_quote,home_services,OH,tablet,169,3,1,136
L00734,user734@example.com,+15550000734,2025-10-20,google_search,camp_google_search_8,ad_7946,solar_savings_quote,home_services,CA,desktop,252,0,0,252
L00735,user735@example.com,+15550000735,2025-12-22,taboola,camp_taboola_6,ad_7841,win_iphone_giveaway,sweepstakes,PA,desktop,189,2,1,126
L00736,user736@example.com,+15550000736,2025-08-13,tiktok,camp_tiktok_3,ad_7793,win_iphone_giveaway,sweepstakes,IL,desktop,320,1,1,164
L00737,user737@example.com,+15550000737,2025-12-26,tiktok,camp_tiktok_4,ad_2816,500_giftcard_sweeps,sweepstakes,NY,desktop,185,2,1,131
L00738,user738@example.com,+15550000738,2026-03-11,tiktok,camp_tiktok_4,ad_4295,life_insurance_quote,insurance,OH,mobile,110,1,1,110
L00739,user739@example.com,+15550000739,2026-02-24,meta,camp_meta_3,ad_6879,supplement_trial,health,NC,desktop,125,3,1,94
L00740,user740@example.com,+15550000740,2025-08-10,taboola,camp_taboola_3,ad_4392,auto_insurance_quiz,insurance,AZ,mobile,323,1,1,141
L00741,user741@example.com,+15550000741,2026-05-06,tiktok,camp_tiktok_8,ad_8067,500_giftcard_sweeps,sweepstakes,NC,tablet,54,3,1,54
L00742,user742@example.com,+15550000742,2025-07-14,google_search,camp_google_search_3,ad_6606,hvac_tuneup_offer,home_services,IL,tablet,350,0,0,350
L00743,user743@example.com,+15550000743,2025-12-24,tiktok,camp_tiktok_6,ad_7246,keto_meal_plan,health,PA,tablet,187,2,1,80
L00744,user744@example.com,+15550000744,2026-02-28,tiktok,camp_tiktok_2,ad_6462,win_iphone_giveaway,sweepstakes,NC,desktop,121,1,1,55
L00745,user745@example.com,+15550000745,2026-05-17,google_search,camp_google_search_5,ad_4956,life_insurance_quote,insurance,CA,mobile,43,1,1,43
L00746,user746@example.com,+15550000746,2026-03-19,meta,camp_meta_1,ad_4496,weekly_cash_draw,sweepstakes,FL,desktop,102,3,1,70
L00747,user747@example.com,+15550000747,2025-08-26,google_search,camp_google_search_7,ad_3682,personal_loan_calc,finance,CA,mobile,307,4,1,159
L00748,user748@example.com,+15550000748,2025-12-18,google_search,camp_google_search_2,ad_8038,roofing_estimate,home_services,PA,tablet,193,1,1,132
L00749,user749@example.com,+15550000749,2025-08-12,tiktok,camp_tiktok_8,ad_6104,weight_loss_guide,health,CA,desktop,321,2,1,166
L00750,user750@example.com,+15550000750,2026-03-22,meta,camp_meta_4,ad_7318,keto_meal_plan,health,TX,mobile,99,4,1,87
L00751,user751@example.com,+15550000751,2026-03-11,tiktok,camp_tiktok_8,ad_3248,weekly_cash_draw,sweepstakes,TX,mobile,110,2,1,104
L00752,user752@example.com,+15550000752,2026-03-31,meta,camp_meta_5,ad_1186,roofing_estimate,home_services,FL,desktop,90,1,1,49
L00753,user753@example.com,+15550000753,2025-11-02,tiktok,camp_tiktok_7,ad_9028,life_insurance_quote,insurance,TX,desktop,239,2,1,104
L00754,user754@example.com,+15550000754,2026-06-09,tiktok,camp_tiktok_4,ad_5561,auto_insurance_quiz,insurance,OH,tablet,20,2,1,20
L00755,user755@example.com,+15550000755,2026-01-23,tiktok,camp_tiktok_6,ad_3821,debt_relief_guide,finance,NY,tablet,157,1,1,89
L00756,user756@example.com,+15550000756,2026-05-04,meta,camp_meta_7,ad_2236,mortgage_refi_quiz,finance,FL,desktop,56,2,1,22
L00757,user757@example.com,+15550000757,2025-09-11,meta,camp_meta_6,ad_5818,win_iphone_giveaway,sweepstakes,OH,tablet,291,0,0,291
L00758,user758@example.com,+15550000758,2025-10-25,meta,camp_meta_1,ad_6992,personal_loan_calc,finance,AZ,desktop,247,1,1,151
L00759,user759@example.com,+15550000759,2025-11-18,tiktok,camp_tiktok_4,ad_4401,debt_relief_guide,finance,GA,tablet,223,2,1,95
L00760,user760@example.com,+15550000760,2026-01-04,google_search,camp_google_search_8,ad_8342,roofing_estimate,home_services,TX,tablet,176,4,1,126
L00761,user761@example.com,+15550000761,2026-06-03,meta,camp_meta_5,ad_1548,health_ins_compare,insurance,CA,desktop,26,1,1,20
L00762,user762@example.com,+15550000762,2026-02-11,taboola,camp_taboola_2,ad_6634,win_iphone_giveaway,sweepstakes,GA,mobile,138,3,1,127
L00763,user763@example.com,+15550000763,2026-01-18,google_search,camp_google_search_6,ad_8904,500_giftcard_sweeps,sweepstakes,CA,tablet,162,4,1,138
L00764,user764@example.com,+15550000764,2025-10-07,google_search,camp_google_search_1,ad_5103,personal_loan_calc,finance,FL,mobile,265,2,1,80
L00765,user765@example.com,+15550000765,2026-02-15,taboola,camp_taboola_7,ad_4832,auto_insurance_quiz,insurance,OH,desktop,134,2,1,134
L00766,user766@example.com,+15550000766,2025-09-03,tiktok,camp_tiktok_5,ad_1864,500_giftcard_sweeps,sweepstakes,NY,mobile,299,2,1,193
L00767,user767@example.com,+15550000767,2026-05-06,meta,camp_meta_3,ad_1343,keto_meal_plan,health,AZ,mobile,54,2,1,54
L00768,user768@example.com,+15550000768,2026-05-21,tiktok,camp_tiktok_8,ad_4612,win_iphone_giveaway,sweepstakes,IL,mobile,39,2,1,39
L00769,user769@example.com,+15550000769,2025-09-13,meta,camp_meta_3,ad_9266,hvac_tuneup_offer,home_services,TX,mobile,289,1,1,99
L00770,user770@example.com,+15550000770,2026-05-23,google_search,camp_google_search_8,ad_1618,weight_loss_guide,health,CA,tablet,37,2,1,37
L00771,user771@example.com,+15550000771,2026-05-18,google_search,camp_google_search_5,ad_9480,mortgage_refi_quiz,finance,TX,tablet,42,0,0,42
L00772,user772@example.com,+15550000772,2026-01-01,meta,camp_meta_1,ad_1458,roofing_estimate,home_services,NC,mobile,179,2,1,50
L00773,user773@example.com,+15550000773,2025-07-10,meta,camp_meta_1,ad_5837,500_giftcard_sweeps,sweepstakes,TX,desktop,354,0,0,354
L00774,user774@example.com,+15550000774,2025-09-30,tiktok,camp_tiktok_1,ad_4309,auto_insurance_quiz,insurance,AZ,desktop,272,5,1,91
L00775,user775@example.com,+15550000775,2026-01-06,meta,camp_meta_6,ad_2186,500_giftcard_sweeps,sweepstakes,GA,tablet,174,3,1,74
L00776,user776@example.com,+15550000776,2025-12-29,google_search,camp_google_search_2,ad_3860,weight_loss_guide,health,GA,mobile,182,2,1,88
L00777,user777@example.com,+15550000777,2026-06-16,meta,camp_meta_3,ad_3370,solar_savings_quote,home_services,FL,mobile,13,2,1,13
L00778,user778@example.com,+15550000778,2025-11-03,taboola,camp_taboola_6,ad_2703,solar_savings_quote,home_services,PA,mobile,238,1,1,81
L00779,user779@example.com,+15550000779,2026-03-25,tiktok,camp_tiktok_7,ad_8241,500_giftcard_sweeps,sweepstakes,FL,tablet,96,4,1,96
L00780,user780@example.com,+15550000780,2025-08-26,meta,camp_meta_4,ad_5933,debt_relief_guide,finance,OH,desktop,307,0,0,307
L00781,user781@example.com,+15550000781,2026-06-28,taboola,camp_taboola_5,ad_3510,mortgage_refi_quiz,finance,IL,tablet,1,2,1,1
L00782,user782@example.com,+15550000782,2025-11-22,meta,camp_meta_4,ad_8062,win_iphone_giveaway,sweepstakes,OH,tablet,219,3,1,121
L00783,user783@example.com,+15550000783,2025-07-03,tiktok,camp_tiktok_4,ad_1203,weight_loss_guide,health,TX,tablet,361,1,1,209
L00784,user784@example.com,+15550000784,2025-09-06,tiktok,camp_tiktok_3,ad_7369,keto_meal_plan,health,NC,tablet,296,2,1,89
L00785,user785@example.com,+15550000785,2025-08-27,google_search,camp_google_search_1,ad_1960,500_giftcard_sweeps,sweepstakes,OH,desktop,306,1,1,168
L00786,user786@example.com,+15550000786,2026-05-06,meta,camp_meta_2,ad_8591,win_iphone_giveaway,sweepstakes,NC,desktop,54,4,1,47
L00787,user787@example.com,+15550000787,2026-03-16,google_search,camp_google_search_6,ad_4105,auto_insurance_quiz,insurance,NY,desktop,105,1,1,84
L00788,user788@example.com,+15550000788,2026-03-31,google_search,camp_google_search_4,ad_4648,supplement_trial,health,OH,tablet,90,2,1,86
L00789,user789@example.com,+15550000789,2025-12-05,google_search,camp_google_search_4,ad_2395,auto_insurance_quiz,insurance,NY,mobile,206,1,1,153
L00790,user790@example.com,+15550000790,2026-01-22,taboola,camp_taboola_3,ad_1867,keto_meal_plan,health,TX,desktop,158,2,1,91
L00791,user791@example.com,+15550000791,2025-10-28,tiktok,camp_tiktok_1,ad_2507,supplement_trial,health,PA,mobile,244,2,1,112
L00792,user792@example.com,+15550000792,2026-05-27,taboola,camp_taboola_4,ad_3824,debt_relief_guide,finance,NY,mobile,33,4,1,33
L00793,user793@example.com,+15550000793,2025-07-29,tiktok,camp_tiktok_8,ad_5339,roofing_estimate,home_services,PA,mobile,335,0,0,335
L00794,user794@example.com,+15550000794,2025-11-01,google_search,camp_google_search_2,ad_8208,personal_loan_calc,finance,OH,mobile,240,3,1,66
L00795,user795@example.com,+15550000795,2026-06-05,meta,camp_meta_1,ad_1318,mortgage_refi_quiz,finance,NY,tablet,24,1,1,24
L00796,user796@example.com,+15550000796,2026-04-21,tiktok,camp_tiktok_6,ad_4514,500_giftcard_sweeps,sweepstakes,PA,tablet,69,0,0,69
L00797,user797@example.com,+15550000797,2026-02-07,google_search,camp_google_search_8,ad_5499,health_ins_compare,insurance,PA,tablet,142,4,1,79
L00798,user798@example.com,+15550000798,2025-08-02,taboola,camp_taboola_1,ad_8163,hvac_tuneup_offer,home_services,NY,tablet,331,0,0,331
L00799,user799@example.com,+15550000799,2026-01-22,meta,camp_meta_7,ad_5692,roofing_estimate,home_services,NC,mobile,158,1,1,154
L00800,user800@example.com,+15550000800,2026-06-01,google_search,camp_google_search_3,ad_8612,health_ins_compare,insurance,TX,tablet,28,3,1,28
L00801,user801@example.com,+15550000801,2026-06-26,tiktok,camp_tiktok_8,ad_3077,solar_savings_quote,home_services,FL,desktop,3,3,1,3
L00802,user802@example.com,+15550000802,2025-11-19,google_search,camp_google_search_3,ad_4627,weekly_cash_draw,sweepstakes,TX,mobile,222,2,1,126
L00803,user803@example.com,+15550000803,2026-03-24,taboola,camp_taboola_3,ad_4846,keto_meal_plan,health,GA,desktop,97,2,1,85
L00804,user804@example.com,+15550000804,2025-12-19,tiktok,camp_tiktok_8,ad_6740,weight_loss_guide,health,AZ,tablet,192,3,1,152
L00805,user805@example.com,+15550000805,2025-10-03,meta,camp_meta_8,ad_5498,supplement_trial,health,NY,mobile,269,4,1,149
L00806,user806@example.com,+15550000806,2025-08-29,meta,camp_meta_4,ad_2161,supplement_trial,health,AZ,tablet,304,2,1,132
L00807,user807@example.com,+15550000807,2026-04-05,meta,camp_meta_3,ad_9759,roofing_estimate,home_services,NY,tablet,85,3,1,45
L00808,user808@example.com,+15550000808,2026-02-17,meta,camp_meta_5,ad_7350,solar_savings_quote,home_services,CA,tablet,132,2,1,68
L00809,user809@example.com,+15550000809,2025-11-18,tiktok,camp_tiktok_8,ad_9785,life_insurance_quote,insurance,NY,mobile,223,2,1,75
L00810,user810@example.com,+15550000810,2025-07-05,tiktok,camp_tiktok_3,ad_4394,weight_loss_guide,health,NC,mobile,359,0,0,359
L00811,user811@example.com,+15550000811,2025-09-13,google_search,camp_google_search_2,ad_1960,win_iphone_giveaway,sweepstakes,TX,mobile,289,2,1,109
